file,label,dist_centroid,valence,arousal,familiarity,title,composer,film,year,genre,director
angelatriestoleavecliffmartinezkimisample2mp3.mp3,2,3.0725709061790627,0.2105,0.0445,never-heard-this,Angela Tries To Leave,Cliff Martinez,KIMI,2022.0,Crime Drama Thriller,Steven Soderbergh
mrmoustafathegrandbudapesthotelalexandredesplatsample2mp3.mp3,2,3.120515106802417,0.45297,0.47964,never-heard-this,Mr. Moustafa,Alexandre Desplat,The Grand Budapest Hotel,2014.0,Adventure Comedy Crime,Wes Anderson
annakareninoverturedariomarianellisample1mp3.mp3,2,3.1501816830776956,0.50549,0.5635300000000001,familiar-feeling-not-familiar,Overture,Dario Marianelli,Anna Karenina,2012.0,Drama Romance,Joe Wright
gardenofedenemilemosseriminarisample1mp3.mp3,2,3.1585838097385404,0.5475,0.54102,never-heard-this,Garden Of Eden,Emile Mosseri,Minari,2020.0,Drama,Lee Isaac Chung
ludovicoeinaudilowmistvar2day1thefathersample2mp3.mp3,2,3.262950323690562,-0.07663,-0.046345000000000004,familiar-feeling-not-familiar,Einaudi: Low Mist Var. 2 (Day 1),Ludovico Einaudi · Federico Mecozzi · Redi Hasa,The Father,2020.0,Drama Mystery,Florian Zeller
gregoirehetzelcherepetitechantalunamourimpossiblesample2mp3.mp3,2,3.3101308450279197,0.1755,-0.255,never-heard-this,Chère Petite Chantal,Grégoire-Hetzel,An Impossible Love,2018.0,Biography Drama Romance,Catherine Corsini
thehunttheendnikolajegelundsample1mp3.mp3,2,3.3221230882637083,0.44225000000000003,0.211015,never-heard-this,The End,Nikolaj Egeland,The Hunt,2012.0,Drama,Thomas Vinterberg
starlightstarbrightheitorpereirapussinbootsthelastwishsample1mp3.mp3,2,3.3834213389547463,-0.189125,0.58625,never-heard-this,Star Light-Star Bright,Heitor Pereira,Puss in Boots: The Last Wish,2022.0,Animation Adventure Comedy,"Joel Crawford, Januel Mercado"
swimmingandskiinglisagerrardmarcellodefranciscisamsarasample1mp3.mp3,2,3.4280947511472215,0.36844,0.01031,not-sure,Swimming and Skiing,"Lisa Gerrard, Marcello de Francisci",Samsara,2011.0,Documentary Music,Ron Fricke
mothercornelwilczektalktomesample2mp3.mp3,2,3.513814740111263,0.0,0.0,familiar-feeling-not-familiar,Mother,Cornel Wilczek,Talk To Me,2022.0,Horror Thriller,"Danny Philippou, Michael Philippou"
christinthemountainsmychaeldannalifeofpisample2mp3.mp3,2,3.523099985473264,0.80898,0.6875,never-heard-this,Christ in the Mountains,Mychael Danna,Life of Pi,2013.0,Adventure Drama Fantasy,Ang Lee
spymeetingalexandredesplattheshapeofwatersample1mp3.mp3,2,3.527086456224568,-0.06875,-0.095,never-heard-this,Spy Meeting,Alexandre Desplat,The Shape of Water,2018.0,Drama Fantasy Romance,Guillermo del Toro
ingloriousbasterdsthegreenleavesofsummernickperitosample1mp3.mp3,2,3.546962626190203,0.17924,-0.270995,familiar-feeling-not-familiar,The Green Leaves of Summer,Nick Perito,Inglorious Basterds,2009.0,Adventure Drama War,Quentin Tarantino
maxrichteronthenatureofdaylightshutterislandsample2mp3.mp3,2,3.654586220227212,-0.39551000000000003,0.33645,familiar-feeling-not-familiar,On The Nature Of Daylight,Max Richter,Shutter Island,2010.0,Mystery Thriller,Martin Scorsese
hehadagoodtimecliffmartinezdrivesample1mp3.mp3,2,3.6625199051570645,-0.1175,0.77,never-heard-this,He Had A Good Time,Cliff Martinez,Drive,2011.0,Action Drama,Nicolas Winding Refn
lovethemefromthemidwifepessilevantosample2mp3.mp3,2,3.6665075899921575,-0.18612,-0.48475999999999997,never-heard-this,"Love Theme from ""The Midwife""",Pessi Levanto,The Midwife,2017.0,Drama,Martin Provost
solongrandynewmantoystory3sample1mp3.mp3,2,3.673194313520664,-0.007494999999999988,0.23902,familiar,So Long,Randy Newman,Toy Story 3,2010.0,Animation Adventure Comedy,Lee Unkrich
drivemycartheimportantthingistoworkeikoishibashisample2mp3.mp3,2,3.716693674017194,0.51297,0.1193,not-sure,Drive My Car,Eiko Ishibashi,Drive my Car,2021.0,Drama,Ryûsuke Hamaguchi
gardenofedenemilemosseriminarisample2mp3.mp3,2,3.7184134572847602,0.68949,0.16402,not-sure,Garden Of Eden,Emile Mosseri,Minari,2020.0,Drama,Lee Isaac Chung
deathshallhavenodominioncliffmartinezsolarissample1mp3.mp3,2,3.7343274871387955,0.8113,0.81688,familiar,Death Shall Have No Dominion,Cliff Martinez,Solaris,2002.0,Drama Mystery Romance,Steven Soderbergh
thehuntthemenikolajegelandsample2mp3.mp3,2,3.816541033405731,0.17348,-0.07758000000000001,familiar-feeling-not-familiar,The Hunt Theme,Nikolaj Egeland,The Hunt,2012.0,Drama,Thomas Vinterberg
bundleofjoymichaelgiancchioinsideoutsample1mp3.mp3,2,3.847500315866613,-0.38047,0.73156,familiar,Bundle of Joy,Michael Giacchino,Inside Out,2015.0,Animation Adventure Comedy,"Pete Docter, Ronnie Del Carmen"
albertoiglesiasclaquetafinalpainandglorysample1mp3.mp3,2,3.8486781123215907,0.36199,0.7325,familiar-feeling-not-familiar,Claqueta final,Alberto Iglesias,Pain and Glory,2019.0,Drama,Pedro Almodóvar
milkhoney#1arcadefireowenpalletthersample2mp3.mp3,2,3.8720482177588584,0.005,0.36125,never-heard-this,Milk & Honey #1,"Arcade Fire, Owen Pallett",Her,2013.0,Drama Sci-Fi Romance,Spike Jonze
gunadottirtarilargohildurgunadottirsample2mp3.mp3,2,3.8985961578156116,-0.45551,-0.725,never-heard-this,Tár: I. Largo,Hildur Guðnadóttir,Tár,2022.0,Drama Music,Todd Field
elisasthemealexandredesplattheshapeofwatersample2mp3.mp3,2,3.993711292181186,0.35453,0.45656,familiar,Elisa's Theme,Alexandre Desplat,The Shape of Water,2018.0,Drama Fantasy Romance,Guillermo del Toro
whysoserioushanszimmerthedarkknightsample2mp3.mp3,2,4.0194183466667655,0.26802,0.1675,never-heard-this,Why so serious?,Hans Zimmer,The Dark Knight,2008.0,Action Crime Drama,Christopher Nolan
riveralexandredesplatthetreeoflifesample2mp3.mp3,2,4.0928197281973935,-0.53794,-0.59464,familiar-feeling-not-familiar,River,Alexandre Desplat,The Tree of Life,2011.0,Drama Fantasy,Terrence Malick
sgtpeppershoelacesrandynewmanmarriagestorysample1mp3.mp3,2,4.103842483859218,-0.13667,0.39688,never-heard-this,Sgt. Pepper Shoelaces,Randy Newman,Marriage Story,2019.0,Drama Romance,Noah Baumbach
walkinghomeandrematthiasthegravediggerswifesample2mp3.mp3,2,4.49904342827823,-0.29925999999999997,0.2825,familiar-feeling-not-familiar,Walking Home,Andre Matthias,The Gravedigger's Wife,2021.0,Drama,Khadar Ayderus Ahmed
jojosthememichaelgiacchinojojorabbitsample1mp3.mp3,2,4.539434505777219,0.42975,-0.020190000000000007,familiar-feeling-not-familiar,Jojo's Theme,Michael Giacchino,Jojo Rabbit,2019.0,Comedy Drama War,Taika Waititi
oppenheimerfissionludwiggoranssonsample1mp3.mp3,2,4.551068199375138,0.48075,-0.61519,never-heard-this,Fission,Ludwig Göransson,Oppenheimer,2023.0,Biography Drama History,Christopher Nolan
westjonnygreenwoodthepowerofthedogsample1mp3.mp3,2,4.678071676688396,0.12398,0.38625,never-heard-this,West,Jonny Greenwood,The Power of the Dog,2021.0,Drama Western,Jane Campion
hopejamesnewtonhowardahiddenlifesample2mp3.mp3,2,4.728274467717408,-0.7445,-0.375,familiar-feeling-not-familiar,Hope,James Newton Howard,A Hidden Life,2019.0,Biography Drama Romance,Terrence Malick
skiesalexandredesplatthetreeoflifesample2mp3.mp3,2,4.765173604987242,0.10225000000000001,0.353435,never-heard-this,Skies,Alexandre Desplat,The Tree of Life,2011.0,Drama Fantasy,Terrence Malick
workingtheboulderproblemmarcobeltramifreesolosample1mp3.mp3,2,4.781415379986555,0.09094,-0.5675,never-heard-this,Working The Boulder Problem,Marco Beltrami,Free Solo,2018.0,Documentary Adventure Sport,"Jimmy Chin, Elizabeth Chai Vasarhelyi"
trentreznorandatticusrossepiphanysoulsample1mp3.mp3,2,4.782541744649444,-0.33453,0.4518,familiar-feeling-not-familiar,Epiphany,"Trent Reznor, Atticus Ross",Soul,2020.0,Animation Adventure Comedy,"Pete Docter, Kemp Powers"
sgtpeppershoelacesrandynewmanmarriagestorysample2mp3.mp3,2,4.7901693278031745,0.52348,-0.31996,never-heard-this,Sgt. Pepper Shoelaces,Randy Newman,Marriage Story,2019.0,Drama Romance,Noah Baumbach
everythingeverywhereallatonceryanlottstutteraperturessample2mp3.mp3,2,4.818407737600492,0.41363,-0.574935,familiar-feeling-not-familiar,Stutter Apertures,Ryan Lott,Everything Everywhere All At Once,2022.0,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert"
rosiesnocturnemichaelgiacchinojojorabbitsample1mp3.mp3,2,4.964167512698406,0.079745,0.056875,never-heard-this,Rosie's Nocturne,Michael Giacchino,Jojo Rabbit,2019.0,Comedy Drama War,Taika Waititi
bundleofjoymichaelgiancchioinsideoutsample2mp3.mp3,2,5.142019136722073,0.43695,0.0925,familiar-feeling-not-familiar,Bundle of Joy,Michael Giacchino,Inside Out,2015.0,Animation Adventure Comedy,"Pete Docter, Ronnie Del Carmen"
firstkissesludwiggoranssoneverythingeverythingsample2mp3.mp3,2,5.217313591905087,0.0,0.0,never-heard-this,First Kisses,Ludwig Göransson,"Everything, Everything",2017.0,Drama Romance,Stella Meghie
decisiontoleavemistjunghoonheesample1mp3.mp3,2,5.3360298724637945,-0.66902,-0.68,familiar,Mist,Jung Hoon Hee and Song Chang-sik,Decision To Leave,2022.0,"Crime, Drama, Mystery",Park Chan-wook
youknowyourenotasleepstevenpricelastnightinsohosample1mp3.mp3,2,5.555498983876712,0.0,-0.44469,familiar-feeling-not-familiar,You Know You're Not Asleep,Steven Price,Last Night in Soho,2021.0,Drama Horror Mystery,Edgar Wright
airlockstevenpricegravitysample2mp3.mp3,2,5.610798610700525,0.18675,0.35481,never-heard-this,Airlock,Steven Price,Gravity,2014.0,Drama Sci-Fi Thriller,Alfonso Cuarón
deathshallhavenodominioncliffmartinezsolarissample2mp3.mp3,2,5.633525014660328,0.114,-0.3257,familiar-feeling-not-familiar,Death Shall Have No Dominion,Cliff Martinez,Solaris,2002.0,Drama Mystery Romance,Steven Soderbergh
hanszimmertimeinceptionsample1mp3.mp3,2,7.855540228118729,-0.19012,0.02131,familiar-feeling-not-familiar,Time,Hans Zimmer,Inception,2010.0,Action Adventure Sci-Fi,Christopher Nolan
gunadottirforpetratarhildurgunadottirsample2mp3.mp3,2,8.804002366814956,0.25225,-0.78375,never-heard-this,For Petra,Hildur Guðnadóttir,Tár,2022.0,Drama Music,Todd Field
christinthemountainsmychaeldannalifeofpisample1mp3.mp3,2,9.215402833383841,-0.15602,0.3025,not-sure,Christ in the Mountains,Mychael Danna,Life of Pi,2013.0,Adventure Drama Fantasy,Ang Lee
ninasimoneiputaspellonyoufordvferrarisample2mp3.mp3,3,1.6812283136017039,0.0,0.0,familiar,I Put A Spell On You,Nina Simone/ Screamin' Jay Hawkins,Ford v Ferrari,2019.0,Action Biography Drama,James Mangold
kesariyabrahmastrapritamsample1mp3.mp3,3,2.0263186271711078,0.56098,0.18551,familiar-feeling-not-familiar,Kesariya,Pritam Chakraborty,Brahmastra Part One: Shiva,2022.0,Action Adventure Fantasy,Ayan Mukerji
theartistmainthemegeorgevalentinludovicbourcesample2mp3.mp3,3,2.18634050539932,0.295,0.22,not-sure,The Artist Main Theme,"George Valentin, Ludovic Bource",The Artist,2011.0,Comedy Drama Romance,Michel Hazanavicius
kevinbeaknmichaelgiacchinoupsample2mp3.mp3,3,2.218634282226566,0.29464,0.70188,familiar,Kevin Beak'n,Michael Giacchino,Up,2009.0,Animation Adventure Comedy,"Pete Docter, Bob Peterson"
limpezapesadamateusalvestomazalvessouzabacurausample1mp3.mp3,3,2.3587055528988476,0.46844,-0.16598,not-sure,Limpeza Pesada,"Mateus Alves, Tomaz Alves Souza",Bacurau,2019.0,Action Adventure Drama,"Juliano Dornelles , Kleber Mendonça Filho"
vanmorrisonwarmlovebelfastsample1mp3.mp3,3,2.3678358052278052,-0.75352,0.00453,familiar,Warm Love,Van Morrison,Belfast,2021.0,Biography Drama Romance,Kenneth Branagh
vanmorrisonwarmlovebelfastsample2mp3.mp3,3,2.380444663620807,0.106,0.367405,definitely-familiar,Warm Love,Van Morrison,Belfast,2021.0,Biography Drama Romance,Kenneth Branagh
societyeddievedderintothewildsample1mp3.mp3,3,2.4453175813358032,0.03094,0.1825,never-heard-this,Society,Eddie Vedder,Into the Wild,2007.0,Adventure Biography Drama,Sean Penn
montparnassejulierouejeunefemmesample2mp3.mp3,3,2.4898786148794545,-0.013049999999999992,0.17055,not-sure,Montparnasse,Julie Roué,Jeune Femme,2017.0,Comedy Drama,Léonor Serraille
ciaopapagregorymannalexandredesplatguillermodeltorospinnochiosample1mp3.mp3,3,2.5239731158899588,0.36225,0.18625,familiar-feeling-not-familiar,Ciao Papa,"Alexandre Desplat, Gregory Mann, Guillermo del Toro",Guillermo del Toro's Pinocchio,2022.0,Animation Drama Family,"Guillermo del Toro, Mark Gustafson"
hadiaslucamundacasample1mp3.mp3,3,2.565874502168244,0.18699,0.81902,not-sure,Ha Dias,Luca Mundaca,End of Watch,2012.0,Action Thriller,David Ayer
decisiontoleavemistjunghoonheesample2mp3.mp3,3,2.5879399568608847,0.44475,0.23731,never-heard-this,Mist,Jung Hoon Hee and Song Chang-sik,Decision To Leave,2022.0,"Crime, Drama, Mystery",Park Chan-wook
sparkleyournameradwimpssample1mp3.mp3,3,2.6151166686007326,0.395,0.315,never-heard-this,Sparkle,Radwimps,Your Name.,2016.0,Animation Drama Fantasy,Makoto Shinkai
zaralarssoninvisibleklaussample1mp3.mp3,3,2.627694163818239,0.55047,0.48481,familiar,Invisible,Zara Larsson,Klaus,2019.0,Animation Adventure Comedy,"Sergio Pablos, Carlos Martínez López"
alexanderhamiltonhamiltonsample1mp3.mp3,3,2.6378119513794656,0.0,0.0,never-heard-this,Alexander Hamilton,Lin-Manuel Miranda / Cast of Hamilton,Hamilton,2020.0,Biography Drama History Musical,Thomas Kail
leonardbernsteinthedanceatthegymmambowestsidestoryleonardbersteindavidnewmanmattsullivanjeaninetesorisample1mp3.mp3,3,2.662987753555147,0.68848,0.80801,never-heard-this,The Dance At The Gym: Mambo,"Leonard Berstein, David Newman, Matt Sullivan, Jeanine Tesori",West Side Story,2021.0,Crime Drama Musical,Steven Spielberg
faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample2mp3.mp3,3,2.6858233325606182,0.17047,0.18953,never-heard-this,Fare Thee Well (Dink's Song),"Oscar Isaac, Marcus Mumford",Inside Llewyn Davis,2013.0,Drama Music,"Ethan Coen, Joel Coen"
vanmorrisonandthehealinghasbegunbelfastsample2mp3.mp3,3,2.7120939924241925,0.45448500000000003,0.26295,never-heard-this,And The Healing Has Begun,Van Morrison,Belfast,2021.0,Biography Drama Romance,Kenneth Branagh
itllallbeoverthesupremejubileesmoonlightsample1mp3.mp3,3,2.723627759060184,0.27656,0.70525,never-heard-this,It'll All Be Over,The Supreme Jubilees,Moonlight,2016.0,Drama,Barry Jenkins
westjonnygreenwoodthepowerofthedogsample1mp3.mp3,3,2.752435792595778,0.12398,0.38625,never-heard-this,West,Jonny Greenwood,The Power of the Dog,2021.0,Drama Western,Jane Campion
aaronburrsirhamiltonsample1mp3.mp3,3,2.815519199625583,0.54445,0.08156,never-heard-this,Aaron Burr Sir,Lin-Manuel Miranda / Cast of Hamilton,Hamilton,2020.0,Biography Drama History Musical,Thomas Kail
buckskinstallionbluestownesvanzandtthreebillboardsoutsideebbingmissourisample2mp3.mp3,3,2.851338694140998,-0.187,0.74022,never-heard-this,Buckskin Stallion Blues,Townes Van Zandt,"Three Billboards Outside Ebbing, Missouri",2017.0,Comedy Crime Drama,Martin McDonagh
josslovickiamapoorwayfaringstrangerfrom1917acappella1917ostsample1mp3.mp3,3,2.882464546178651,0.093,0.89706,never-heard-this,I Am A Poor Wayfaring Stranger,Jos Slovick,1917,2019.0,Action Drama War,Sam Mendes
thebeegeestolovesomebodyglassonionsample1mp3.mp3,3,2.9106961720824516,0.21352,0.35953,familiar-feeling-not-familiar,To Love Somebody,The Bee Gees,Glass Onion: A Knives Out Mystery,2022.0,Comedy Crime Drama,Rian Johnson
blackwayblackcaviarwhatsupdangerspidermanintothespiderversesample2mp3.mp3,3,2.963089002388683,0.06175,-0.18375,familiar-feeling-not-familiar,What's Up Danger,Blackway & Black Caviar / Jared Piccone,Spider-Man: Into the Spider-Verse,2018.0,Animation Action Adventure,"Bob Persichetti, Peter Ramsey, Rodney Rothman"
timelifetheodoreshapirojosegonzalezmarkgrahamthesecretlifeofwaltermittysample1mp3.mp3,3,2.9918033721690347,0.575,0.615,never-heard-this,Time & Life,"Theodore Shapiro, José González, Mark Graham",The Secret Life of Walter Mitty,2013.0,Adventure Comedy Drama,Ben Stiller
walledefinedancingthomasnewmansample2mp3.mp3,3,3.0307689749373274,0.446345,0.68393,familiar-feeling-not-familiar,Define Dancing,Thomas Newman,Wall•E,2008.0,Animation Adventure Family,Andrew Stanton
theirishmansleepwalksantojohnnysample1mp3.mp3,3,3.143484518467945,0.16275,0.3975,familiar,Sleepwalk,"Santo & Johnny, Santo Farina, Ann Farina and Johnny Farina",The Irishman,2019.0,Biography Crime Drama,Martin Scorsese
sgtpeppershoelacesrandynewmanmarriagestorysample2mp3.mp3,3,3.3142171187920066,0.52348,-0.31996,never-heard-this,Sgt. Pepper Shoelaces,Randy Newman,Marriage Story,2019.0,Drama Romance,Noah Baumbach
endingfrombedroomjimwilliamstitanesample2mp3.mp3,3,3.362815316469935,-0.36525,-0.16999999999999998,never-heard-this,Ending From Bedroom,Jim Williams,Titane,2022.0,Drama Horror Sci-Fi,Julia Ducournau
buckskinstallionbluestownesvanzandtthreebillboardsoutsideebbingmissourisample1mp3.mp3,3,3.386000005267746,-0.64906,0.5025,familiar-feeling-not-familiar,Buckskin Stallion Blues,Townes Van Zandt,"Three Billboards Outside Ebbing, Missouri",2017.0,Comedy Crime Drama,Martin McDonagh
childishgambinoredbonegetoutsample2mp3.mp3,3,3.461079835106859,0.0,0.1225,familiar-feeling-not-familiar,Redbone,Childish Gambino,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele
neildiamondbrotherlovestravellingsalvationshowonceuponatimeinhollywoodsample1mp3.mp3,3,3.4788761407735485,0.54425,0.72125,never-heard-this,Brother Love's Salvation Show,Neil Diamond,Once Upon a Time... in Hollywood,2019.0,Comedy Drama,Quentin Tarantino
josslovickiamapoorwayfaringstrangerfrom1917acappella1917ostsample2mp3.mp3,3,3.663169094738955,0.1875,0.00602,never-heard-this,I Am A Poor Wayfaring Stranger,Jos Slovick,1917,2019.0,Action Drama War,Sam Mendes
davidalvarezsharkslaborinquenafelixastolarteslolarodriguezdetiodavidnewmanmattsullivanjeaninetesoriwestsidestorysample2mp3.mp3,3,3.7186815956751142,0.24445,0.0,not-sure,La Borinqueña (Sharks Version),"Félix Astol Artés, Lola Rodríguez de Tió, David Newman, Matt Sullivan, Jeanine Tesori",West Side Story,2021.0,Crime Drama Musical,Steven Spielberg
underwatersecretspatrickdoyleharrypotterandthegobletoffiresample1mp3.mp3,3,3.7359948403836905,0.89556,0.90025,definitely-familiar,Underwater Secrets,Patrick Doyle,Harry Potter and the Goblet of Fire,2005.0,Adventure Family Fantasy,Mike Newell
katieslifegoodcopdogcopmarkmothersbaughthemitchellsvsthemachinessample1mp3.mp3,3,3.76315464134774,0.54381,0.17481,never-heard-this,Katie's Life/Good Cop Dog Cop,Mark Mothersbaugh,The Mitchells vs the Machines,2021.0,Animation Adventure Comedy,"Michael Rianda, Jeff Rowe"
blackwayblackcaviarwhatsupdangerspidermanintothespiderversesample1mp3.mp3,3,3.7648877793561852,0.15482500000000005,-0.025419999999999998,never-heard-this,What's Up Danger,Blackway & Black Caviar / Jared Piccone,Spider-Man: Into the Spider-Verse,2018.0,Animation Action Adventure,"Bob Persichetti, Peter Ramsey, Rodney Rothman"
acrosstheoceanthomasnewmanelementalsample2mp3.mp3,3,3.7661355674269776,0.34148,0.58555,familiar-feeling-not-familiar,Across The Ocean,Thomas Newman,Elemental,2023.0,Animation Adventure Comedy,Peter Sohn
alexanderhamiltonhamiltonsample2mp3.mp3,3,3.8653328409426955,0.7325,0.69188,never-heard-this,Alexander Hamilton,Lin-Manuel Miranda / Cast of Hamilton,Hamilton,2020.0,Biography Drama History Musical,Thomas Kail
christinthemountainsmychaeldannalifeofpisample2mp3.mp3,3,3.934428632792351,0.80898,0.6875,never-heard-this,Christ in the Mountains,Mychael Danna,Life of Pi,2013.0,Adventure Drama Fantasy,Ang Lee
ludwiggoranssonyucatanblackpantherwakandaforeversample2mp3.mp3,3,3.964942079979748,-0.18656,-0.55969,not-sure,Yucatán,Ludwig Göransson,Black Panther: Wakanda Forever,2018.0,Action Adventure Sci-Fi,Ryan Coogler
christinthemountainsmychaeldannalifeofpisample1mp3.mp3,3,3.996235616674607,-0.15602,0.3025,not-sure,Christ in the Mountains,Mychael Danna,Life of Pi,2013.0,Adventure Drama Fantasy,Ang Lee
c90soundtreeundertheskinsample1mp3.mp3,3,4.158456707892542,0.0345,-0.036,never-heard-this,C90,"Soundtree, Luis Almau (as Almau), Peter Raeburn (as Raeburn)",Under The Skin,2013.0,Drama Horror Mystery,Jonathan Glazer
youknowyourenotasleepstevenpricelastnightinsohosample1mp3.mp3,3,4.200077035050866,0.0,-0.44469,familiar-feeling-not-familiar,You Know You're Not Asleep,Steven Price,Last Night in Soho,2021.0,Drama Horror Mystery,Edgar Wright
childishgambinoredbonegetoutsample1mp3.mp3,3,4.255538881822268,0.0025,0.17602,familiar-feeling-not-familiar,Redbone,Childish Gambino,Get Out,2017.0,Horror Mystery Thriller,Jordan Peele
7horsemethlabzosostickerthewolfofwallstreetsample1mp3.mp3,3,4.257042828605524,0.00975,-0.008,never-heard-this,Meth Lab Zoso Sticker,Joie Calio / Phil Leavitt / 7Horse,The Wolf Of Wall Street,2013.0,Biography Comedy Crime,Martin Scorsese
rolljordanrolltopsychapman12yearsaslavesample2mp3.mp3,3,4.265247579896893,0.33844,0.35531,familiar,Roll Jordan Roll,Topsy Chapman/Chiwetel Ejiofor/Cast,12 Years A Slave,2013.0,Biography Drama History,Steve McQueen
davidalvarezsharkslaborinquenafelixastolarteslolarodriguezdetiodavidnewmanmattsullivanjeaninetesoriwestsidestorysample1mp3.mp3,3,4.288727693871473,0.6813100000000001,-0.07019,familiar,La Borinqueña (Sharks Version),"Félix Astol Artés, Lola Rodríguez de Tió, David Newman, Matt Sullivan, Jeanine Tesori",West Side Story,2021.0,Crime Drama Musical,Steven Spielberg
pasdedeuxmichaelabelsussample1mp3.mp3,3,4.305489600144233,0.42969,0.0,never-heard-this,Pas De Deux,Michael Abels,Us,2019.0,Horror Mystery Thriller,Jordan Peele
tenetrainynightintallinnludwiggoranssonsample2mp3.mp3,3,4.332714895308181,0.43373,-0.64949,never-heard-this,RAINY NIGHT IN TALLINN,Ludwig Göransson,Tenet,2020.0,Action Sci-Fi Thriller,Christopher Nolan
elisasthemealexandredesplattheshapeofwatersample1mp3.mp3,3,4.349553831689699,0.0,0.0,familiar,Elisa's Theme,Alexandre Desplat,The Shape of Water,2018.0,Drama Fantasy Romance,Guillermo del Toro
familytripjungjaeilbrokersample1mp3.mp3,3,4.393730763134908,-0.062014999999999994,0.17478,never-heard-this,Family Trip,Jung Jaeil,Broker,2022.0,Comedy Crime Drama,Hirokazu Koreeda
bundleofjoymichaelgiancchioinsideoutsample2mp3.mp3,3,4.40385152691469,0.43695,0.0925,familiar-feeling-not-familiar,Bundle of Joy,Michael Giacchino,Inside Out,2015.0,Animation Adventure Comedy,"Pete Docter, Ronnie Del Carmen"
ingloriousbasterdsthegreenleavesofsummernickperitosample2mp3.mp3,3,5.01761349553888,-0.0025400000000000006,-0.02324,never-heard-this,The Green Leaves of Summer,Nick Perito,Inglorious Basterds,2009.0,Adventure Drama War,Quentin Tarantino
marriedlifemichaelgiacchinoupsample1mp3.mp3,3,5.0530043970405805,-0.06449,-0.36711,definitely-familiar,Married Life,Michael Giacchino,Up,2009.0,Animation Adventure Comedy,"Pete Docter, Bob Peterson"
emilemosseribigcountryminarisample2mp3.mp3,3,5.556969856001792,-0.00302,0.17675,not-sure,Big Country,Emile Mosseri,Minari,2020.0,Drama,Lee Isaac Chung
wontgetfooledagainthewhotopgunmavericksample1mp3.mp3,3,5.669620451656317,-0.58402,0.17551,familiar,Won't Get Fooled Again,Pete Townsend / The Who,Top Gun: Maverick,2022.0,Action Drama,Joseph Kosinski
themysteryofinisherincarterburwellthebansheesofinisherinsample1mp3.mp3,3,5.718602478655027,0.56547,0.1293,never-heard-this,The Mystery Of Inisherin,Carter Burwell,The Banshees of Inisherin,2022.0,Comedy Drama,Martin McDonagh
elisasthemealexandredesplattheshapeofwatersample2mp3.mp3,3,5.906353730103477,0.35453,0.45656,familiar,Elisa's Theme,Alexandre Desplat,The Shape of Water,2018.0,Drama Fantasy Romance,Guillermo del Toro
themeofmsokuderaradwimpsyournamesample2mp3.mp3,3,6.044080032996175,-0.69743,0.28786,not-sure,Theme of Ms. Okudera,Radwimps,Your Name.,2016.0,Animation Drama Fantasy,Makoto Shinkai
bountyhunterpussinbootsheitorpereirasample1mp3.mp3,3,6.4398509393657815,-0.15517999999999998,-0.76049,never-heard-this,Bounty Hunter,Heitor Pereira,Puss in Boots: The Last Wish,2022.0,Animation Adventure Comedy,"Joel Crawford, Januel Mercado"
ludwiggoranssonyucatanblackpantherwakandaforeversample1mp3.mp3,3,6.828923359527536,0.0,0.0,never-heard-this,Yucatán,Ludwig Göransson,Black Panther: Wakanda Forever,2018.0,Action Adventure Sci-Fi,Ryan Coogler
conciliationiiparasitejungjaeilsample1mp3.mp3,3,6.893696625435709,-0.0035349999999999965,-0.4425,familiar-feeling-not-familiar,Conciliation II,Jung Jaeil,Parasite,2019.0,Comedy Drama Thriller,Bong Joon Ho
annakareninoverturedariomarianellisample1mp3.mp3,3,7.885262962819871,0.50549,0.5635300000000001,familiar-feeling-not-familiar,Overture,Dario Marianelli,Anna Karenina,2012.0,Drama Romance,Joe Wright
lajeunefilleenfeuportraitofaladyonfireparaonearthursimoninisample2mp3.mp3,3,8.354600377075936,0.72198,0.17687,not-sure,La Jeune Fille en Feu,"Jean-Baptiste de Laubier, Para One, Arthur Simonini",Portrait of a Lady on Fire,2019.0,Drama Romance,Céline Sciamma
gunadottirforpetratarhildurgunadottirsample2mp3.mp3,3,8.480726186816597,0.25225,-0.78375,never-heard-this,For Petra,Hildur Guðnadóttir,Tár,2022.0,Drama Music,Todd Field
instoristifandstrongethegreenknightdanielhartsample1mp3.mp3,3,11.798863410356564,0.66481,-0.73019,not-sure,In Stori Stif and Stronge,Daniel Hart,The Green Knight,2021.0,Adventure Drama Fantasy,David Lowery
helpmemakeitthroughthenightkriskristoffersoncorsagesample1mp3.mp3,4,0.932913922426261,0.35198,0.45755,never-heard-this,Help Me Make It Through The Night,Kris Kristofferson,Corsage,2022.0,Biography Drama History,Marie Kreutzer
thedodespairhangoverecstasyrawsample1mp3.mp3,4,1.1289511786796724,0.01734,0.0,familiar-feeling-not-familiar,"Despair, Hangover & Ecstasy","The Dø, Olivia Merilahti, Dan Levy",Raw,2016.0,Drama Horror,Julia Ducournau
brothersinarmsmadmaxfuryroadjunkiexlsample1mp3.mp3,4,1.4182139834626288,0.51121,-0.07566,familiar,Brothers In Arms,Tom Holkenborg - Junkie XL,Mad Max: Fury Road,2015.0,Action Adventure Sci-Fi,George Miller
